"agentName","patientgetAliveTime"
"989",21360
"879",33300
"974",15240
"1083",0
"927",19080
"1017",11580
"828",29100
"841",28740
"820",28800
"881",33360
"859",34680
"1002",23700
"1018",12780
"1045",13380
"1042",24780
"882",14520
"1026",23640
"1023",22740
"909",13260
"891",17700
"900",14520
"969",18600
"987",16500
"1012",27360
"871",32280
"850",34560
"1041",0
"889",16440
"944",11580
"860",30720
"893",31980
"1035",24600
"1022",24120
"1095",0
"907",14760
"875",31860
"1069",15900
"973",23280
"865",32640
"1093",0
"913",16500
"934",18780
"912",23940
"1004",15900
"988",18480
"1191",14640
"1269",0
"1177",10080
"1209",17400
"1215",18120
"1291",0
"1303",0
"1124",8880
"1130",9480
"1247",19560
"1297",0
"1201",17160
"1184",7620
"1295",0
"1106",13320
"1231",19500
"1273",0
"1096",20400
"1126",8220
"1172",10620
"1194",8700
"1060",25140
"1091",21660
"1118",15000
"1306",0
"1072",24420
"1107",13320
"1254",19860
"1266",0
"1165",7560
"1079",22320
"1062",24720
"1147",6660
"1150",6360
"1169",10200
"1176",11820
"1287",0
"1145",5880
"1068",27120
"1181",12240
"1105",13560
"1180",13680
"1274",0
"1081",23580
"1281",0
"1080",27420
"1226",18960
"1163",9360
"1218",19500
"1067",24120
"1279",0
"1282",0
"1074",16200
"1206",22140
"1143",5880
"1207",21480
"1265",0
"1170",10200
"1164",6660
"1199",16980
"1071",16380
"1098",15660
"1238",18840
"1229",20640
"1084",21840
"1087",24240
"1133",10140
"1246",19860
"1141",6660
"1302",0
"1256",19380
"1103",12240
"1075",25920
"1237",14520
"1258",0
"1259",0
"1076",18300
"1086",22200
"1311",0
"1077",25680
"1135",7140
"1153",6660
"1262",0
"1097",22620
"1044",25920
"1174",14460
"1131",9900
"1057",24060
"1161",6420
"1137",7440
"1284",0
"1290",0
"1121",14460
"1225",20580
"1236",19500
"1148",12960
"1078",17880
"1092",23520
"1171",16320
"1193",10680
"1213",17220
"1159",10680
"1289",0
"1192",14580
"1285",0
"1073",27840
"1188",8640
"1132",10020
"1233",15120
"1307",0
"1056",24540
"1111",15720
"1294",0
"1055",24300
"1257",19320
"1272",0
"1129",9660
"1203",11460
"1157",9480
"1270",0
"1244",24120
"1308",0
"1119",15600
"1241",17040
"1277",0
"1156",16440
"1301",0
"1089",26940
"1292",0
"1116",14160
"1109",12600
"1268",0
"1061",25140
"1249",17220
"1196",12480
"1283",0
"1178",6600
"1312",0
"1175",13440
"1059",21000
"1108",15180
"1168",12660
"1298",0
"1090",23700
"1234",25680
"1102",21480
"1222",21000
"1082",26880
"1099",14520
"1049",25260
"1160",10500
"1187",9720
"1205",16800
