"agentName","patientgetAliveTime"
"966",37560
"975",33480
"1064",0
"967",14460
"1083",20340
"1109",0
"973",16380
"917",20580
"1096",18060
"945",36720
"962",30720
"1085",0
"843",29700
"1042",0
"1134",0
"1067",0
"864",41700
"1024",13740
"1140",0
"854",39900
"867",38220
"1073",0
"942",9180
"807",36060
"1018",0
"1005",41640
"1108",0
"868",25260
"1036",0
"1139",0
"986",10320
"835",34320
"904",18420
"893",40800
"1068",16080
"869",37920
"918",39720
"1012",0
"935",37560
"1281",13680
"1295",0
"1335",0
"1317",0
"1159",45240
"1288",14100
"1201",36600
"1315",0
"1334",0
"1048",46440
"1114",47640
"1293",0
"1144",19740
"1100",47580
"1028",41280
"1241",0
"1277",0
"1063",47280
"1319",0
"1106",18420
"1333",0
"1015",40380
"1198",10260
"1300",15660
"1017",43740
"1268",11940
"1291",13920
"1128",16560
"1296",10620
"1253",0
"1154",46680
"1162",17700
"1224",11700
"1269",0
"1210",35760
"1320",0
"1122",46080
"1213",10620
"1074",45480
"1236",35700
"1022",39780
"1219",13740
"1214",37860
"1077",48480
"1234",15900
"1111",18600
"1104",18360
"1326",0
"1041",47940
"1030",42420
"1205",34020
"1336",0
"1160",43980
"1185",10380
"1088",45840
"1199",38940
"1329",0
"1040",42180
"1211",8160
"1212",13560
"1127",21660
"1246",11220
"1118",57480
"1313",0
"1294",0
"1207",11760
"1282",12420
"1305",0
"1310",0
"1137",16680
"1168",16080
"1226",36720
"1187",31920
"1330",0
"1031",43860
"1314",0
"1037",51420
"1208",34680
"1264",0
"1245",0
"1125",47340
"1202",36840
"1131",20700
"1304",0
"1183",9720
"1230",34800
"1107",16560
"1165",13740
"1110",56820
"1056",50160
"1157",20460
"1078",50760
"1235",35880
"1027",41520
"1105",17940
"1197",44760
"1080",48660
"1094",50340
"1161",40560
"1222",14520
"1152",18660
"1270",0
"1306",0
"1095",51000
"1283",11580
"1309",0
"1258",0
"1292",0
"1090",47640
"1054",45960
"1231",14280
"1340",0
"1239",15000
"1053",46620
"1200",12000
"1181",38280
"1133",17460
"1263",13260
"1099",47400
"1209",38580
"1044",44100
"1120",47400
"1145",44880
"1102",46500
"1142",21900
"1146",44280
"1182",36600
"1266",0
"1158",44940
"1069",51300
"1186",7020
"1311",10800
"1123",16320
"1316",0
"1238",13200
"1260",0
"1221",12360
"1302",0
"1025",44820
"1196",32640
"1172",12720
"1218",42420
"1275",8220
"1337",0
"1297",0
"1323",0
"1265",0
"1046",45180
"1244",0
"1065",50520
"1191",11460
"1204",35760
"1043",44880
"1051",45960
"1169",15240
"1177",28380
"1103",46860
"1189",35460
"1147",44340
"1155",52080
"1206",9000
"1331",0
"1038",42000
"1151",18300
"1163",37920
"1225",14760
"1299",0
"1312",0
"1175",34200
"1278",0
"1338",0
"1026",40980
"1259",10680
"1071",46980
"1255",0
"1113",46860
"1247",0
"1249",10860
"1124",52680
"1141",46560
"1091",47100
"1130",46620
"1173",14280
"1233",35880
"1020",41700
"1256",8220
"1136",51360
"1180",8880
"1179",10080
"1184",29880
"1156",19560
"1032",44580
"1332",0
"1075",45360
"1092",47820
"1339",0
"1318",0
"1271",10200
"1243",0
"1252",12600
"1240",0
"1276",0
"1284",12540
